characterId,characterNum,characterName,group,role,battleStyleName,battleStyleType,styleIndex,skillType,tableKind,skillName,headers,row
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","base","Lightning Way","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.9\"",\""x2\"",\""x1\"",\""8s\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.1\"",\""50\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.2\"",\""52\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.3\"",\""54\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.4\"",\""56\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.5\"",\""57\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.6\"",\""58\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.7\"",\""59\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.8\"",\""60\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""First Rush (初回突進)\"",\""Lv.9\"",\""62\"",\""50\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.1\"",\""17\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.2\"",\""18\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.3\"",\""19\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.4\"",\""20\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.5\"",\""21\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.6\"",\""22\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.7\"",\""23\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.8\"",\""24\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","gamma","additional","Lightning Way","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Final (ラスト)\"",\""Lv.9\"",\""25\"",\""167\""]"""
"denki","7","Denki Kaminari","Hero","Strike","Lightning","Technical","1","special","special","Electrification","""[\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""20\"",\""x100\"",\""x5\"",\""0.15s\"",\""150\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""10\"",\""x20\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""10\"",\""x21\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""10\"",\""x22\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""12\"",\""x24\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""12\"",\""x25\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""12\"",\""x26\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""12\"",\""x27\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""12\"",\""x28\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","alpha","base","Big Fist (Copy)","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""14\"",\""x30\"",\""x1\"",\""1s\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.1\"",\""x2\"",\""x1\"",\""6s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.2\"",\""x2\"",\""x1\"",\""6s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.3\"",\""x2\"",\""x1\"",\""6s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.4\"",\""x2\"",\""x1\"",\""5s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.5\"",\""x2\"",\""x1\"",\""5s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.6\"",\""x2\"",\""x1\"",\""5s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.7\"",\""x2\"",\""x1\"",\""5s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.8\"",\""x2\"",\""x1\"",\""5s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","base","Gyrate (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.9\"",\""x2\"",\""x1\"",\""4s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Knee Strike (膝蹴り)\"",\""\"",\""60\"",\""10\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.1\"",\""80\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.2\"",\""85\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.3\"",\""90\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.4\"",\""95\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.5\"",\""100\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.6\"",\""105\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.7\"",\""110\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.8\"",\""115\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","beta","additional","Gyrate (Copy)","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Rush (突進)\"",\""Lv.9\"",\""120\"",\""100\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.1\"",\""x90\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.2\"",\""x95\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.3\"",\""x100\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.4\"",\""x130\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.5\"",\""x135\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.6\"",\""x140\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.7\"",\""x145\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.8\"",\""x150\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","gamma","base","Steal (Copy)","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.9\"",\""x180\"",\""x10\"",\""1s\""]"""
"neito","104","Neito Monoma","Hero","Technical","Neito Monoma","Technical","0","special","special","Scanners","""[\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""x1500\"",\""x10\"",\""0.3s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""22\"",\""x6\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""24\"",\""x6\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""25\"",\""x6\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""27\"",\""x7\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""29\"",\""x7\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""31\"",\""x7\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""33\"",\""x7\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""35\"",\""x7\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","alpha","base","Stone-throwing Fist","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""37\"",\""x8\"",\""x1\"",\""1s\"",\""25\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""0\"",\""x600\"",\""x10\"",\""0.1s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""0\"",\""x625\"",\""x10\"",\""0.1s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""0\"",\""x650\"",\""x10\"",\""0.1s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""0\"",\""x700\"",\""x10\"",\""0.075s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""0\"",\""x725\"",\""x10\"",\""0.075s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""0\"",\""x750\"",\""x10\"",\""0.075s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""0\"",\""x775\"",\""x10\"",\""0.075s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""0\"",\""x800\"",\""x10\"",\""0.075s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","base","Big Fist Shield","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""0\"",\""x850\"",\""x10\"",\""0.05s\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","beta","additional","Big Fist Shield","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Initial Damage (初動ダメージ)\"",\""\"",\""10\"",\""100\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""130\"",\""x1\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""140\"",\""x1\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""150\"",\""x1\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""160\"",\""x2\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""164\"",\""x2\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""168\"",\""x2\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""172\"",\""x2\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""176\"",\""x2\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","gamma","base","Big Fist Grip","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""180\"",\""x3\"",\""x1\"",\""5s\"",\""500\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Itsuka Kendo","Assault","0","special","special","Big Fist Carry","""[\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""x1\"",\""x1\"",\""1s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.1\"",\""x4\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.2\"",\""x4\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.3\"",\""x4\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.4\"",\""x5\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.5\"",\""x5\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.6\"",\""x5\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.7\"",\""x5\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.8\"",\""x5\"",\""x1\"",\""1.5s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","base","Gale Burst","""[\""Level\"",\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""Lv.9\"",\""x5\"",\""x1\"",\""1s\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","additional","Gale Burst","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Normal (通常)\"",\""Lv.1\"",\""34\"",\""200\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","additional","Gale Burst","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Normal (通常)\"",\""Lv.2\"",\""36\"",\""200\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","additional","Gale Burst","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Normal (通常)\"",\""Lv.3\"",\""38\"",\""200\""]"""
"kendo","46","Itsuka Kendo","Hero","Assault","Twin Palm Strike","Strike","1","alpha","additional","Gale Burst","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Normal (通常)\"",\""Lv.4\"",\""40\"",\""200\""]"""
